slot,seq,year,month,day,round,flags_hex,home_idx,home_name,away_idx,away_name,n_home_lineup,n_away_lineup
2941,2941,2021,9,26,20,0x60020051,292,南锡,283,欧塞尔,11,11
2942,2942,2021,9,26,19,0x60020051,294,巴黎FC,291,勒阿弗尔,11,11
2943,2943,2021,9,26,20,0x60020051,296,罗德兹,300,瓦朗谢讷,11,11
2944,2944,2021,10,3,20,0x60030051,284,卡昂,63,第戎,11,11
2945,2945,2021,10,3,20,0x60030051,299,特鲁瓦,75,朗斯,11,11
2946,2946,2021,10,3,19,0x60030051,298,图卢兹,296,罗德兹,11,11
2947,2947,2021,10,3,19,0x60030051,290,甘冈,285,尚布利,11,11
2948,2948,2021,10,3,20,0x60030051,286,沙托鲁,288,敦刻尔克,11,11
2949,2949,2021,10,3,19,0x60030051,282,亚眠,287,克莱蒙,11,11
2950,2950,2021,10,3,20,0x60030051,289,格勒诺布尔,297,索肖,11,11
2951,2951,2021,10,3,19,0x60030051,283,欧塞尔,295,波城,11,11
2952,2952,2021,10,3,20,0x60030051,291,勒阿弗尔,292,南锡,11,11
2953,2953,2021,10,3,20,0x60030051,300,瓦朗谢讷,294,巴黎FC,11,11
2954,2954,2021,10,24,20,0x60040051,63,第戎,290,甘冈,11,11
2955,2955,2021,10,24,20,0x60040051,75,朗斯,284,卡昂,11,11
2956,2956,2021,10,24,19,0x60040051,298,图卢兹,299,特鲁瓦,11,11
2957,2957,2021,10,24,20,0x60040051,285,尚布利,286,沙托鲁,11,11
2958,2958,2021,10,24,20,0x60040051,288,敦刻尔克,282,亚眠,11,11
2959,2959,2021,10,24,19,0x60040051,287,克莱蒙,289,格勒诺布尔,11,11
2960,2960,2021,10,24,19,0x60040051,297,索肖,283,欧塞尔,11,11
2961,2961,2021,10,24,20,0x60040051,295,波城,291,勒阿弗尔,11,11
2962,2962,2021,10,24,20,0x60040051,292,南锡,300,瓦朗谢讷,11,11
2963,2963,2021,10,24,20,0x60040051,296,罗德兹,294,巴黎FC,11,11
2964,2964,2021,10,28,20,0x60050051,286,沙托鲁,63,第戎,11,11
2965,2965,2021,10,28,19,0x60050051,290,甘冈,75,朗斯,11,11
2966,2966,2021,10,28,20,0x60050051,284,卡昂,298,图卢兹,11,11
2967,2967,2021,10,28,19,0x60050051,299,特鲁瓦,296,罗德兹,11,11
2968,2968,2021,10,28,20,0x60050051,282,亚眠,285,尚布利,11,11
2969,2969,2021,10,28,20,0x60050051,289,格勒诺布尔,288,敦刻尔克,11,11
2970,2970,2021,10,28,20,0x60050051,283,欧塞尔,287,克莱蒙,11,11
2971,2971,2021,10,28,20,0x60050051,291,勒阿弗尔,297,索肖,11,11
2972,2972,2021,10,28,19,0x60050051,300,瓦朗谢讷,295,波城,11,11
2973,2973,2021,10,28,19,0x60050051,294,巴黎FC,292,南锡,11,11
2974,2974,2021,10,31,19,0x60060051,63,第戎,282,亚眠,11,11
2975,2975,2021,10,31,19,0x60060051,75,朗斯,286,沙托鲁,11,11
2976,2976,2021,10,31,19,0x60060051,298,图卢兹,290,甘冈,11,11
2977,2977,2021,10,31,20,0x60060051,299,特鲁瓦,284,卡昂,11,11
2978,2978,2021,10,31,19,0x60060051,285,尚布利,289,格勒诺布尔,11,11
2979,2979,2021,10,31,20,0x60060051,288,敦刻尔克,283,欧塞尔,11,11
2980,2980,2021,10,31,20,0x60060051,287,克莱蒙,291,勒阿弗尔,11,11
2981,2981,2021,10,31,19,0x60060051,297,索肖,300,瓦朗谢讷,11,11
2982,2982,2021,10,31,19,0x60060051,295,波城,294,巴黎FC,11,11
2983,2983,2021,10,31,19,0x60060051,296,罗德兹,292,南锡,11,11
2984,2984,2021,11,7,19,0x60070051,289,格勒诺布尔,63,第戎,11,11
2985,2985,2021,11,7,19,0x60070051,282,亚眠,75,朗斯,11,11
2986,2986,2021,11,7,19,0x60070051,286,沙托鲁,298,图卢兹,11,11
2987,2987,2021,11,7,19,0x60070051,290,甘冈,299,特鲁瓦,11,11
2988,2988,2021,11,7,19,0x60070051,284,卡昂,296,罗德兹,11,11
2989,2989,2021,11,7,19,0x60070051,283,欧塞尔,285,尚布利,11,11
2990,2990,2021,11,7,19,0x60070051,291,勒阿弗尔,288,敦刻尔克,11,11
2991,2991,2021,11,7,19,0x60070051,300,瓦朗谢讷,287,克莱蒙,11,11
2992,2992,2021,11,7,20,0x60070051,294,巴黎FC,297,索肖,11,11
2993,2993,2021,11,7,20,0x60070051,292,南锡,295,波城,11,11
2994,2994,2021,11,18,20,0x60080051,63,第戎,283,欧塞尔,11,11
2995,2995,2021,11,18,20,0x60080051,75,朗斯,289,格勒诺布尔,11,11
2996,2996,2021,11,18,20,0x60080051,298,图卢兹,282,亚眠,11,11
2997,2997,2021,11,18,19,0x60080051,299,特鲁瓦,286,沙托鲁,11,11
2998,2998,2021,11,18,19,0x60080051,284,卡昂,290,甘冈,11,11
2999,2999,2021,11,18,20,0x60080051,285,尚布利,291,勒阿弗尔,11,11
3000,3000,2021,11,18,20,0x60080051,288,敦刻尔克,300,瓦朗谢讷,11,11
3001,3001,2021,11,18,19,0x60080051,287,克莱蒙,294,巴黎FC,11,11
3002,3002,2021,11,18,19,0x60080051,297,索肖,292,南锡,11,11
3003,3003,2021,11,18,20,0x60080051,296,罗德兹,295,波城,11,11
3004,3004,2021,11,21,20,0x60090051,291,勒阿弗尔,63,第戎,11,11
3005,3005,2021,11,21,20,0x60090051,283,欧塞尔,75,朗斯,11,11
3006,3006,2021,11,21,19,0x60090051,289,格勒诺布尔,298,图卢兹,11,11
3007,3007,2021,11,21,19,0x60090051,282,亚眠,299,特鲁瓦,11,11
3008,3008,2021,11,21,20,0x60090051,286,沙托鲁,284,卡昂,11,11
3009,3009,2021,11,21,19,0x60090051,290,甘冈,296,罗德兹,11,11
3010,3010,2021,11,21,19,0x60090051,300,瓦朗谢讷,285,尚布利,11,11
3011,3011,2021,11,21,19,0x60090051,294,巴黎FC,288,敦刻尔克,11,11
3012,3012,2021,11,21,20,0x60090051,292,南锡,287,克莱蒙,11,11
3013,3013,2021,11,21,19,0x60090051,295,波城,297,索肖,11,11
3014,3014,2021,11,28,20,0x600A0051,63,第戎,300,瓦朗谢讷,11,11
3015,3015,2021,11,28,20,0x600A0051,75,朗斯,291,勒阿弗尔,11,11
3016,3016,2021,11,28,19,0x600A0051,298,图卢兹,283,欧塞尔,11,11
3017,3017,2021,11,28,20,0x600A0051,299,特鲁瓦,289,格勒诺布尔,11,11
3018,3018,2021,11,28,20,0x600A0051,284,卡昂,282,亚眠,11,11
3019,3019,2021,11,28,19,0x600A0051,290,甘冈,286,沙托鲁,11,11
3020,3020,2021,11,28,19,0x600A0051,285,尚布利,294,巴黎FC,11,11
3021,3021,2021,11,28,20,0x600A0051,288,敦刻尔克,292,南锡,11,11
3022,3022,2021,11,28,19,0x600A0051,287,克莱蒙,295,波城,11,11
3023,3023,2021,11,28,20,0x600A0051,296,罗德兹,297,索肖,11,11
3024,3024,2021,12,2,20,0x600B0051,294,巴黎FC,63,第戎,11,11
3025,3025,2021,12,2,19,0x600B0051,300,瓦朗谢讷,75,朗斯,11,11
3026,3026,2021,12,2,19,0x600B0051,291,勒阿弗尔,298,图卢兹,11,11
3027,3027,2021,12,2,19,0x600B0051,283,欧塞尔,299,特鲁瓦,11,11
3028,3028,2021,12,2,19,0x600B0051,289,格勒诺布尔,284,卡昂,11,11
3029,3029,2021,12,2,20,0x600B0051,282,亚眠,290,甘冈,11,11
3030,3030,2021,12,2,19,0x600B0051,286,沙托鲁,296,罗德兹,11,11
3031,3031,2021,12,2,19,0x600B0051,292,南锡,285,尚布利,11,11
3032,3032,2021,12,2,19,0x600B0051,295,波城,288,敦刻尔克,11,11
3033,3033,2021,12,2,20,0x600B0051,297,索肖,287,克莱蒙,11,11
3034,3034,2021,12,5,19,0x600C0051,63,第戎,292,南锡,11,11
3035,3035,2021,12,5,19,0x600C0051,75,朗斯,294,巴黎FC,11,11
3036,3036,2021,12,5,19,0x600C0051,298,图卢兹,300,瓦朗谢讷,11,11
3037,3037,2021,12,5,20,0x600C0051,299,特鲁瓦,291,勒阿弗尔,11,11
3038,3038,2021,12,5,20,0x600C0051,284,卡昂,283,欧塞尔,11,11
3039,3039,2021,12,5,19,0x600C0051,290,甘冈,289,格勒诺布尔,11,11
3040,3040,2021,12,5,19,0x600C0051,286,沙托鲁,282,亚眠,11,11
3041,3041,2021,12,5,20,0x600C0051,285,尚布利,295,波城,11,11
3042,3042,2021,12,5,19,0x600C0051,288,敦刻尔克,297,索肖,11,11
3043,3043,2021,12,5,20,0x600C0051,296,罗德兹,287,克莱蒙,11,11
3044,3044,2021,12,12,20,0x200D0051,295,波城,63,第戎,0,0
3045,3045,2021,12,12,19,0x200D0051,292,南锡,75,朗斯,0,0
3046,3046,2021,12,12,19,0x200D0051,294,巴黎FC,298,图卢兹,0,0
3047,3047,2021,12,12,19,0x200D0051,300,瓦朗谢讷,299,特鲁瓦,0,0
3048,3048,2021,12,12,20,0x200D0051,291,勒阿弗尔,284,卡昂,0,0
3049,3049,2021,12,12,19,0x200D0051,283,欧塞尔,290,甘冈,0,0
3050,3050,2021,12,12,19,0x200D0051,289,格勒诺布尔,286,沙托鲁,0,0
3051,3051,2021,12,12,19,0x200D0051,282,亚眠,296,罗德兹,0,0
3052,3052,2021,12,12,19,0x200D0051,297,索肖,285,尚布利,0,0
3053,3053,2021,12,12,19,0x200D0051,287,克莱蒙,288,敦刻尔克,0,0
3054,3054,2021,12,26,19,0x200E0051,63,第戎,297,索肖,0,0
3055,3055,2021,12,26,20,0x200E0051,75,朗斯,295,波城,0,0
3056,3056,2021,12,26,19,0x200E0051,298,图卢兹,292,南锡,0,0
3057,3057,2021,12,26,20,0x200E0051,299,特鲁瓦,294,巴黎FC,0,0
3058,3058,2021,12,26,19,0x200E0051,284,卡昂,300,瓦朗谢讷,0,0
3059,3059,2021,12,26,20,0x200E0051,290,甘冈,291,勒阿弗尔,0,0
3060,3060,2021,12,26,20,0x200E0051,286,沙托鲁,283,欧塞尔,0,0
3061,3061,2021,12,26,20,0x200E0051,282,亚眠,289,格勒诺布尔,0,0
3062,3062,2021,12,26,20,0x200E0051,285,尚布利,287,克莱蒙,0,0
3063,3063,2021,12,26,19,0x200E0051,296,罗德兹,288,敦刻尔克,0,0
3064,3064,2021,12,30,19,0x200F0051,287,克莱蒙,63,第戎,0,0
3065,3065,2021,12,30,19,0x200F0051,297,索肖,75,朗斯,0,0
3066,3066,2021,12,30,20,0x200F0051,295,波城,298,图卢兹,0,0
3067,3067,2021,12,30,19,0x200F0051,292,南锡,299,特鲁瓦,0,0
3068,3068,2021,12,30,19,0x200F0051,294,巴黎FC,284,卡昂,0,0
3069,3069,2021,12,30,19,0x200F0051,300,瓦朗谢讷,290,甘冈,0,0
3070,3070,2021,12,30,20,0x200F0051,291,勒阿弗尔,286,沙托鲁,0,0
3071,3071,2021,12,30,20,0x200F0051,283,欧塞尔,282,亚眠,0,0
3072,3072,2021,12,30,20,0x200F0051,289,格勒诺布尔,296,罗德兹,0,0
3073,3073,2021,12,30,20,0x200F0051,288,敦刻尔克,285,尚布利,0,0
3074,3074,2022,1,3,19,0x20100051,63,第戎,288,敦刻尔克,0,0
3075,3075,2022,1,3,20,0x20100051,75,朗斯,287,克莱蒙,0,0
3076,3076,2022,1,3,20,0x20100051,298,图卢兹,297,索肖,0,0
3077,3077,2022,1,3,20,0x20100051,299,特鲁瓦,295,波城,0,0
3078,3078,2022,1,3,20,0x20100051,284,卡昂,292,南锡,0,0
3079,3079,2022,1,3,20,0x20100051,290,甘冈,294,巴黎FC,0,0
3080,3080,2022,1,3,19,0x20100051,286,沙托鲁,300,瓦朗谢讷,0,0
3081,3081,2022,1,3,19,0x20100051,282,亚眠,291,勒阿弗尔,0,0
3082,3082,2022,1,3,20,0x20100051,289,格勒诺布尔,283,欧塞尔,0,0
3083,3083,2022,1,3,20,0x20100051,296,罗德兹,285,尚布利,0,0
3084,3084,2022,1,14,19,0x20110051,285,尚布利,63,第戎,0,0
3085,3085,2022,1,14,19,0x20110051,288,敦刻尔克,75,朗斯,0,0
3086,3086,2022,1,14,20,0x20110051,287,克莱蒙,298,图卢兹,0,0
3087,3087,2022,1,14,19,0x20110051,297,索肖,299,特鲁瓦,0,0
3088,3088,2022,1,14,19,0x20110051,295,波城,284,卡昂,0,0
3089,3089,2022,1,14,19,0x20110051,292,南锡,290,甘冈,0,0
3090,3090,2022,1,14,20,0x20110051,294,巴黎FC,286,沙托鲁,0,0
3091,3091,2022,1,14,19,0x20110051,300,瓦朗谢讷,282,亚眠,0,0
3092,3092,2022,1,14,20,0x20110051,291,勒阿弗尔,289,格勒诺布尔,0,0
3093,3093,2022,1,14,20,0x20110051,283,欧塞尔,296,罗德兹,0,0
3094,3094,2022,1,21,20,0x20120051,296,罗德兹,63,第戎,0,0
3095,3095,2022,1,21,20,0x20120051,75,朗斯,285,尚布利,0,0
3096,3096,2022,1,21,19,0x20120051,298,图卢兹,288,敦刻尔克,0,0
3097,3097,2022,1,21,20,0x20120051,299,特鲁瓦,287,克莱蒙,0,0
3098,3098,2022,1,21,20,0x20120051,284,卡昂,297,索肖,0,0
3099,3099,2022,1,21,20,0x20120051,290,甘冈,295,波城,0,0
3100,3100,2022,1,21,19,0x20120051,286,沙托鲁,292,南锡,0,0
3101,3101,2022,1,21,20,0x20120051,282,亚眠,294,巴黎FC,0,0
3102,3102,2022,1,21,19,0x20120051,289,格勒诺布尔,300,瓦朗谢讷,0,0
3103,3103,2022,1,21,20,0x20120051,283,欧塞尔,291,勒阿弗尔,0,0
3104,3104,2022,1,24,19,0x20130051,75,朗斯,63,第戎,0,0
3105,3105,2022,1,24,19,0x20130051,298,图卢兹,285,尚布利,0,0
3106,3106,2022,1,24,20,0x20130051,299,特鲁瓦,288,敦刻尔克,0,0
3107,3107,2022,1,24,19,0x20130051,284,卡昂,287,克莱蒙,0,0
3108,3108,2022,1,24,19,0x20130051,290,甘冈,297,索肖,0,0
3109,3109,2022,1,24,19,0x20130051,286,沙托鲁,295,波城,0,0
3110,3110,2022,1,24,19,0x20130051,282,亚眠,292,南锡,0,0
3111,3111,2022,1,24,20,0x20130051,289,格勒诺布尔,294,巴黎FC,0,0
3112,3112,2022,1,24,20,0x20130051,283,欧塞尔,300,瓦朗谢讷,0,0
3113,3113,2022,1,24,19,0x20130051,291,勒阿弗尔,296,罗德兹,0,0
3114,3114,2022,1,29,19,0x20140051,63,第戎,298,图卢兹,0,0
3115,3115,2022,1,29,19,0x20140051,296,罗德兹,75,朗斯,0,0
3116,3116,2022,1,29,20,0x20140051,285,尚布利,299,特鲁瓦,0,0
3117,3117,2022,1,29,20,0x20140051,288,敦刻尔克,284,卡昂,0,0
3118,3118,2022,1,29,19,0x20140051,287,克莱蒙,290,甘冈,0,0
3119,3119,2022,1,29,20,0x20140051,297,索肖,286,沙托鲁,0,0
3120,3120,2022,1,29,20,0x20140051,295,波城,282,亚眠,0,0
3121,3121,2022,1,29,20,0x20140051,292,南锡,289,格勒诺布尔,0,0
3122,3122,2022,1,29,19,0x20140051,294,巴黎FC,283,欧塞尔,0,0
3123,3123,2022,1,29,20,0x20140051,300,瓦朗谢讷,291,勒阿弗尔,0,0
3124,3124,2022,2,4,20,0x20150051,299,特鲁瓦,63,第戎,0,0
3125,3125,2022,2,4,20,0x20150051,298,图卢兹,75,朗斯,0,0
3126,3126,2022,2,4,19,0x20150051,284,卡昂,285,尚布利,0,0
3127,3127,2022,2,4,19,0x20150051,290,甘冈,288,敦刻尔克,0,0
3128,3128,2022,2,4,20,0x20150051,286,沙托鲁,287,克莱蒙,0,0
3129,3129,2022,2,4,20,0x20150051,282,亚眠,297,索肖,0,0
3130,3130,2022,2,4,20,0x20150051,289,格勒诺布尔,295,波城,0,0
3131,3131,2022,2,4,19,0x20150051,283,欧塞尔,292,南锡,0,0
3132,3132,2022,2,4,19,0x20150051,291,勒阿弗尔,294,巴黎FC,0,0
3133,3133,2022,2,4,20,0x20150051,300,瓦朗谢讷,296,罗德兹,0,0
3134,3134,2022,2,7,20,0x20160051,63,第戎,284,卡昂,0,0
3135,3135,2022,2,7,20,0x20160051,75,朗斯,299,特鲁瓦,0,0
3136,3136,2022,2,7,19,0x20160051,296,罗德兹,298,图卢兹,0,0
3137,3137,2022,2,7,20,0x20160051,285,尚布利,290,甘冈,0,0
3138,3138,2022,2,7,19,0x20160051,288,敦刻尔克,286,沙托鲁,0,0
3139,3139,2022,2,7,19,0x20160051,287,克莱蒙,282,亚眠,0,0
3140,3140,2022,2,7,20,0x20160051,297,索肖,289,格勒诺布尔,0,0
3141,3141,2022,2,7,19,0x20160051,295,波城,283,欧塞尔,0,0
3142,3142,2022,2,7,20,0x20160051,292,南锡,291,勒阿弗尔,0,0
3143,3143,2022,2,7,20,0x20160051,294,巴黎FC,300,瓦朗谢讷,0,0
3144,3144,2022,2,21,20,0x20170051,290,甘冈,63,第戎,0,0
3145,3145,2022,2,21,19,0x20170051,284,卡昂,75,朗斯,0,0
3146,3146,2022,2,21,20,0x20170051,299,特鲁瓦,298,图卢兹,0,0
3147,3147,2022,2,21,19,0x20170051,286,沙托鲁,285,尚布利,0,0
3148,3148,2022,2,21,19,0x20170051,282,亚眠,288,敦刻尔克,0,0
3149,3149,2022,2,21,20,0x20170051,289,格勒诺布尔,287,克莱蒙,0,0
3150,3150,2022,2,21,20,0x20170051,283,欧塞尔,297,索肖,0,0
3151,3151,2022,2,21,20,0x20170051,291,勒阿弗尔,295,波城,0,0
3152,3152,2022,2,21,20,0x20170051,300,瓦朗谢讷,292,南锡,0,0
3153,3153,2022,2,21,20,0x20170051,294,巴黎FC,296,罗德兹,0,0
3154,3154,2022,2,28,19,0x20180051,63,第戎,286,沙托鲁,0,0
3155,3155,2022,2,28,20,0x20180051,75,朗斯,290,甘冈,0,0
3156,3156,2022,2,28,20,0x20180051,298,图卢兹,284,卡昂,0,0
3157,3157,2022,2,28,19,0x20180051,296,罗德兹,299,特鲁瓦,0,0
3158,3158,2022,2,28,20,0x20180051,285,尚布利,282,亚眠,0,0
3159,3159,2022,2,28,20,0x20180051,288,敦刻尔克,289,格勒诺布尔,0,0
3160,3160,2022,2,28,19,0x20180051,287,克莱蒙,283,欧塞尔,0,0
3161,3161,2022,2,28,19,0x20180051,297,索肖,291,勒阿弗尔,0,0
3162,3162,2022,2,28,20,0x20180051,295,波城,300,瓦朗谢讷,0,0
3163,3163,2022,2,28,20,0x20180051,292,南锡,294,巴黎FC,0,0
3164,3164,2022,3,4,19,0x20190051,282,亚眠,63,第戎,0,0
3165,3165,2022,3,4,20,0x20190051,286,沙托鲁,75,朗斯,0,0
3166,3166,2022,3,4,20,0x20190051,290,甘冈,298,图卢兹,0,0
3167,3167,2022,3,4,20,0x20190051,284,卡昂,299,特鲁瓦,0,0
3168,3168,2022,3,4,20,0x20190051,289,格勒诺布尔,285,尚布利,0,0
3169,3169,2022,3,4,19,0x20190051,283,欧塞尔,288,敦刻尔克,0,0
3170,3170,2022,3,4,20,0x20190051,291,勒阿弗尔,287,克莱蒙,0,0
3171,3171,2022,3,4,20,0x20190051,300,瓦朗谢讷,297,索肖,0,0
3172,3172,2022,3,4,20,0x20190051,294,巴黎FC,295,波城,0,0
3173,3173,2022,3,4,19,0x20190051,292,南锡,296,罗德兹,0,0
3174,3174,2022,3,7,19,0x201A0051,63,第戎,289,格勒诺布尔,0,0
3175,3175,2022,3,7,19,0x201A0051,75,朗斯,282,亚眠,0,0
3176,3176,2022,3,7,19,0x201A0051,298,图卢兹,286,沙托鲁,0,0
3177,3177,2022,3,7,20,0x201A0051,299,特鲁瓦,290,甘冈,0,0
3178,3178,2022,3,7,19,0x201A0051,296,罗德兹,284,卡昂,0,0
3179,3179,2022,3,7,19,0x201A0051,285,尚布利,283,欧塞尔,0,0
3180,3180,2022,3,7,19,0x201A0051,288,敦刻尔克,291,勒阿弗尔,0,0
3181,3181,2022,3,7,19,0x201A0051,287,克莱蒙,300,瓦朗谢讷,0,0
3182,3182,2022,3,7,20,0x201A0051,297,索肖,294,巴黎FC,0,0
3183,3183,2022,3,7,20,0x201A0051,295,波城,292,南锡,0,0
3184,3184,2022,3,14,19,0x201B0051,283,欧塞尔,63,第戎,0,0
3185,3185,2022,3,14,19,0x201B0051,289,格勒诺布尔,75,朗斯,0,0
3186,3186,2022,3,14,19,0x201B0051,282,亚眠,298,图卢兹,0,0
3187,3187,2022,3,14,20,0x201B0051,286,沙托鲁,299,特鲁瓦,0,0
3188,3188,2022,3,14,19,0x201B0051,290,甘冈,284,卡昂,0,0
3189,3189,2022,3,14,19,0x201B0051,291,勒阿弗尔,285,尚布利,0,0
3190,3190,2022,3,14,20,0x201B0051,300,瓦朗谢讷,288,敦刻尔克,0,0
3191,3191,2022,3,14,20,0x201B0051,294,巴黎FC,287,克莱蒙,0,0
3192,3192,2022,3,14,19,0x201B0051,292,南锡,297,索肖,0,0
3193,3193,2022,3,14,19,0x201B0051,295,波城,296,罗德兹,0,0
3194,3194,2022,3,21,20,0x201C0051,63,第戎,291,勒阿弗尔,0,0
3195,3195,2022,3,21,20,0x201C0051,75,朗斯,283,欧塞尔,0,0
3196,3196,2022,3,21,20,0x201C0051,298,图卢兹,289,格勒诺布尔,0,0
3197,3197,2022,3,21,19,0x201C0051,299,特鲁瓦,282,亚眠,0,0
3198,3198,2022,3,21,19,0x201C0051,284,卡昂,286,沙托鲁,0,0
3199,3199,2022,3,21,20,0x201C0051,296,罗德兹,290,甘冈,0,0
3200,3200,2022,3,21,19,0x201C0051,285,尚布利,300,瓦朗谢讷,0,0
3201,3201,2022,3,21,19,0x201C0051,288,敦刻尔克,294,巴黎FC,0,0
3202,3202,2022,3,21,19,0x201C0051,287,克莱蒙,292,南锡,0,0
3203,3203,2022,3,21,20,0x201C0051,297,索肖,295,波城,0,0
3204,3204,2022,4,11,19,0x201D0051,300,瓦朗谢讷,63,第戎,0,0
3205,3205,2022,4,11,20,0x201D0051,291,勒阿弗尔,75,朗斯,0,0
3206,3206,2022,4,11,20,0x201D0051,283,欧塞尔,298,图卢兹,0,0
3207,3207,2022,4,11,20,0x201D0051,289,格勒诺布尔,299,特鲁瓦,0,0
3208,3208,2022,4,11,20,0x201D0051,282,亚眠,284,卡昂,0,0
3209,3209,2022,4,11,19,0x201D0051,286,沙托鲁,290,甘冈,0,0
3210,3210,2022,4,11,19,0x201D0051,294,巴黎FC,285,尚布利,0,0
3211,3211,2022,4,11,20,0x201D0051,292,南锡,288,敦刻尔克,0,0
3212,3212,2022,4,11,19,0x201D0051,295,波城,287,克莱蒙,0,0
3213,3213,2022,4,11,19,0x201D0051,297,索肖,296,罗德兹,0,0
3214,3214,2022,4,18,19,0x201E0051,63,第戎,294,巴黎FC,0,0
3215,3215,2022,4,18,20,0x201E0051,75,朗斯,300,瓦朗谢讷,0,0
3216,3216,2022,4,18,20,0x201E0051,298,图卢兹,291,勒阿弗尔,0,0
3217,3217,2022,4,18,19,0x201E0051,299,特鲁瓦,283,欧塞尔,0,0
3218,3218,2022,4,18,19,0x201E0051,284,卡昂,289,格勒诺布尔,0,0
3219,3219,2022,4,18,20,0x201E0051,290,甘冈,282,亚眠,0,0
3220,3220,2022,4,18,19,0x201E0051,296,罗德兹,286,沙托鲁,0,0
3221,3221,2022,4,18,20,0x201E0051,285,尚布利,292,南锡,0,0
3222,3222,2022,4,18,20,0x201E0051,288,敦刻尔克,295,波城,0,0
3223,3223,2022,4,18,19,0x201E0051,287,克莱蒙,297,索肖,0,0
3224,3224,2022,4,22,20,0x201F0051,292,南锡,63,第戎,0,0
3225,3225,2022,4,22,19,0x201F0051,294,巴黎FC,75,朗斯,0,0
3226,3226,2022,4,22,19,0x201F0051,300,瓦朗谢讷,298,图卢兹,0,0
3227,3227,2022,4,22,20,0x201F0051,291,勒阿弗尔,299,特鲁瓦,0,0
3228,3228,2022,4,22,19,0x201F0051,283,欧塞尔,284,卡昂,0,0
3229,3229,2022,4,22,19,0x201F0051,289,格勒诺布尔,290,甘冈,0,0
3230,3230,2022,4,22,19,0x201F0051,282,亚眠,286,沙托鲁,0,0
3231,3231,2022,4,22,20,0x201F0051,295,波城,285,尚布利,0,0
3232,3232,2022,4,22,19,0x201F0051,297,索肖,288,敦刻尔克,0,0
3233,3233,2022,4,22,20,0x201F0051,287,克莱蒙,296,罗德兹,0,0
3234,3234,2022,4,25,19,0x20200051,63,第戎,295,波城,0,0
3235,3235,2022,4,25,19,0x20200051,75,朗斯,292,南锡,0,0
3236,3236,2022,4,25,19,0x20200051,298,图卢兹,294,巴黎FC,0,0
3237,3237,2022,4,25,19,0x20200051,299,特鲁瓦,300,瓦朗谢讷,0,0
3238,3238,2022,4,25,20,0x20200051,284,卡昂,291,勒阿弗尔,0,0
3239,3239,2022,4,25,20,0x20200051,290,甘冈,283,欧塞尔,0,0
3240,3240,2022,4,25,20,0x20200051,286,沙托鲁,289,格勒诺布尔,0,0
3241,3241,2022,4,25,19,0x20200051,296,罗德兹,282,亚眠,0,0
3242,3242,2022,4,25,20,0x20200051,285,尚布利,297,索肖,0,0
3243,3243,2022,4,25,19,0x20200051,288,敦刻尔克,287,克莱蒙,0,0
3244,3244,2022,5,2,19,0x20210051,297,索肖,63,第戎,0,0
3245,3245,2022,5,2,19,0x20210051,295,波城,75,朗斯,0,0
3246,3246,2022,5,2,20,0x20210051,292,南锡,298,图卢兹,0,0
3247,3247,2022,5,2,19,0x20210051,294,巴黎FC,299,特鲁瓦,0,0
3248,3248,2022,5,2,19,0x20210051,300,瓦朗谢讷,284,卡昂,0,0
3249,3249,2022,5,2,20,0x20210051,291,勒阿弗尔,290,甘冈,0,0
3250,3250,2022,5,2,19,0x20210051,283,欧塞尔,286,沙托鲁,0,0
3251,3251,2022,5,2,20,0x20210051,289,格勒诺布尔,282,亚眠,0,0
3252,3252,2022,5,2,19,0x20210051,287,克莱蒙,285,尚布利,0,0
3253,3253,2022,5,2,20,0x20210051,288,敦刻尔克,296,罗德兹,0,0
3254,3254,2022,5,19,19,0x20220051,63,第戎,287,克莱蒙,0,0
3255,3255,2022,5,19,20,0x20220051,75,朗斯,297,索肖,0,0
3256,3256,2022,5,19,19,0x20220051,298,图卢兹,295,波城,0,0
3257,3257,2022,5,19,19,0x20220051,299,特鲁瓦,292,南锡,0,0
3258,3258,2022,5,19,20,0x20220051,284,卡昂,294,巴黎FC,0,0
3259,3259,2022,5,19,20,0x20220051,290,甘冈,300,瓦朗谢讷,0,0
3260,3260,2022,5,19,19,0x20220051,286,沙托鲁,291,勒阿弗尔,0,0
3261,3261,2022,5,19,20,0x20220051,282,亚眠,283,欧塞尔,0,0
3262,3262,2022,5,19,19,0x20220051,296,罗德兹,289,格勒诺布尔,0,0
3263,3263,2022,5,19,20,0x20220051,285,尚布利,288,敦刻尔克,0,0
3264,3264,2022,5,23,19,0x20230051,288,敦刻尔克,63,第戎,0,0
3265,3265,2022,5,23,19,0x20230051,287,克莱蒙,75,朗斯,0,0
3266,3266,2022,5,23,20,0x20230051,297,索肖,298,图卢兹,0,0
3267,3267,2022,5,23,20,0x20230051,295,波城,299,特鲁瓦,0,0
3268,3268,2022,5,23,20,0x20230051,292,南锡,284,卡昂,0,0
3269,3269,2022,5,23,19,0x20230051,294,巴黎FC,290,甘冈,0,0
3270,3270,2022,5,23,20,0x20230051,300,瓦朗谢讷,286,沙托鲁,0,0
3271,3271,2022,5,23,19,0x20230051,291,勒阿弗尔,282,亚眠,0,0
3272,3272,2022,5,23,19,0x20230051,283,欧塞尔,289,格勒诺布尔,0,0
3273,3273,2022,5,23,20,0x20230051,285,尚布利,296,罗德兹,0,0
